,B,Epithelial,Macrophages,Mast,NK,Plasma,T,mDC,pDC
SUFU,0.0,0.07692307692307693,0.047547547547547545,0.0,0.0,0.0,0.027247956403269755,0.02912621359223301,0.0
HIRIP3,0.0,0.0,0.12312312312312312,0.0,0.016129032258064516,0.0,0.08991825613079019,0.08737864077669903,0.0
SNUPN,0.1111111111111111,0.07692307692307693,0.2727727727727728,0.0,0.03225806451612903,0.0,0.08719346049046321,0.07766990291262135,0.0
SH2D4A,0.0,0.0,0.024524524524524523,0.0,0.0,0.0,0.008174386920980926,0.08737864077669903,0.0
SCFD1,0.2222222222222222,0.07692307692307693,0.519019019019019,0.0,0.0967741935483871,0.5,0.16348773841961853,0.36893203883495146,0.0
MRPL39,0.0,0.0,0.17017017017017017,0.0,0.03225806451612903,0.0,0.04632152588555858,0.1262135922330097,0.16666666666666666
IL16,0.3333333333333333,0.07692307692307693,0.24274274274274274,0.16666666666666666,0.1935483870967742,0.0,0.19618528610354224,0.3106796116504854,0.3333333333333333
TMED5,0.3333333333333333,0.3076923076923077,0.7837837837837838,0.0,0.06451612903225806,0.0,0.1907356948228883,0.30097087378640774,0.0
RCSD1,0.5555555555555556,0.0,0.16266266266266266,0.0,0.27419354838709675,0.5,0.16621253405994552,0.24271844660194175,0.3333333333333333
PANK3,0.0,0.15384615384615385,0.33433433433433435,0.3333333333333333,0.06451612903225806,0.0,0.11444141689373297,0.36893203883495146,0.16666666666666666
AC009065.4,0.0,0.07692307692307693,0.037037037037037035,0.0,0.016129032258064516,0.0,0.013623978201634877,0.009708737864077669,0.0
B3GALT6,0.0,0.0,0.2017017017017017,0.3333333333333333,0.04838709677419355,0.0,0.05722070844686648,0.11650485436893204,0.3333333333333333
OAS1,0.2222222222222222,0.3076923076923077,0.5415415415415415,0.0,0.08064516129032258,0.0,0.09264305177111716,0.3786407766990291,0.3333333333333333
ZNF583,0.0,0.07692307692307693,0.08008008008008008,0.0,0.03225806451612903,0.5,0.04632152588555858,0.05825242718446602,0.0
HS2ST1,0.0,0.0,0.2197197197197197,0.16666666666666666,0.016129032258064516,0.5,0.05449591280653951,0.0970873786407767,0.0
MTCH1,0.1111111111111111,0.23076923076923078,0.5745745745745746,0.16666666666666666,0.11290322580645161,0.0,0.18256130790190736,0.3106796116504854,0.5
TTC12,0.0,0.0,0.045545545545545546,0.0,0.0,0.0,0.013623978201634877,0.009708737864077669,0.0
RC3H2,0.2222222222222222,0.15384615384615385,0.3953953953953954,0.3333333333333333,0.0967741935483871,0.5,0.12806539509536785,0.2621359223300971,0.5
SUCLA2,0.1111111111111111,0.07692307692307693,0.2772772772772773,0.16666666666666666,0.03225806451612903,0.0,0.07084468664850137,0.22330097087378642,0.16666666666666666
SDR42E2,0.0,0.07692307692307693,0.02252252252252252,0.0,0.016129032258064516,0.0,0.01634877384196185,0.05825242718446602,0.3333333333333333
HAX1,0.2222222222222222,0.3076923076923077,0.5545545545545546,0.0,0.12903225806451613,0.5,0.22615803814713897,0.4174757281553398,0.16666666666666666
RASAL2,0.1111111111111111,0.3076923076923077,0.6876876876876877,0.3333333333333333,0.016129032258064516,0.0,0.04087193460490463,0.30097087378640774,0.0
ARGLU1,0.6666666666666666,0.46153846153846156,0.7492492492492493,0.8333333333333334,0.3870967741935484,0.5,0.5667574931880109,0.7669902912621359,0.8333333333333334
IVD,0.1111111111111111,0.15384615384615385,0.3158158158158158,0.0,0.0,0.5,0.06267029972752043,0.13592233009708737,0.16666666666666666
KBTBD6,0.0,0.0,0.032532532532532535,0.0,0.0,0.0,0.02997275204359673,0.07766990291262135,0.16666666666666666
RRP1B,0.0,0.15384615384615385,0.1971971971971972,0.16666666666666666,0.08064516129032258,0.0,0.12806539509536785,0.08737864077669903,0.3333333333333333
CROCC,0.0,0.0,0.02702702702702703,0.0,0.016129032258064516,0.0,0.008174386920980926,0.038834951456310676,0.16666666666666666
CCDC71L,0.0,0.07692307692307693,0.2082082082082082,0.0,0.06451612903225806,0.0,0.04904632152588556,0.06796116504854369,0.16666666666666666
LYRM2,0.1111111111111111,0.07692307692307693,0.42042042042042044,0.3333333333333333,0.12903225806451613,0.0,0.1444141689373297,0.32038834951456313,0.0
CLCN3,0.0,0.07692307692307693,0.2977977977977978,0.6666666666666666,0.04838709677419355,0.0,0.09809264305177112,0.18446601941747573,0.0
EIF3J,0.2222222222222222,0.23076923076923078,0.5950950950950951,0.5,0.3064516129032258,0.5,0.2888283378746594,0.4174757281553398,0.16666666666666666
PKIG,0.1111111111111111,0.0,0.06106106106106106,0.16666666666666666,0.0,0.0,0.008174386920980926,0.0,0.0
ZDHHC21,0.2222222222222222,0.0,0.3028028028028028,0.0,0.03225806451612903,0.0,0.0681198910081744,0.04854368932038835,0.5
EIF4E,0.3333333333333333,0.3076923076923077,0.6606606606606606,0.16666666666666666,0.3064516129032258,0.0,0.21525885558583105,0.46601941747572817,0.3333333333333333
CARMIL1,0.0,0.0,0.11161161161161161,0.0,0.016129032258064516,0.0,0.021798365122615803,0.13592233009708737,0.0
NBL1,0.0,0.07692307692307693,0.002002002002002002,0.0,0.06451612903225806,0.0,0.0681198910081744,0.0,0.0
HES1,0.0,0.0,0.0025025025025025025,0.0,0.0,0.0,0.0,0.0,0.0
FDPS,0.3333333333333333,0.15384615384615385,0.43843843843843844,0.0,0.25806451612903225,1.0,0.2125340599455041,0.33980582524271846,0.5
ZFP14,0.2222222222222222,0.0,0.23123123123123124,0.0,0.08064516129032258,0.0,0.08991825613079019,0.22330097087378642,0.0
EPC1,0.3333333333333333,0.23076923076923078,0.4519519519519519,0.3333333333333333,0.1935483870967742,0.0,0.29427792915531337,0.32038834951456313,0.5
VENTX,0.0,0.0,0.07307307307307308,0.0,0.0,0.5,0.008174386920980926,0.32038834951456313,0.0
TMEM144,0.0,0.0,0.22172172172172172,0.0,0.0,0.0,0.0027247956403269754,0.13592233009708737,0.0
ANTXR2,0.2222222222222222,0.0,0.046546546546546545,0.6666666666666666,0.06451612903225806,0.0,0.08719346049046321,0.3592233009708738,0.3333333333333333
ZNF611,0.0,0.0,0.08608608608608609,0.0,0.08064516129032258,0.0,0.03814713896457766,0.02912621359223301,0.0
USP32,0.0,0.15384615384615385,0.2922922922922923,0.0,0.0,0.0,0.04904632152588556,0.22330097087378642,0.0
SCAF8,0.0,0.07692307692307693,0.1986986986986987,0.16666666666666666,0.03225806451612903,0.0,0.05449591280653951,0.1553398058252427,0.0
COPG1,0.0,0.23076923076923078,0.31431431431431434,0.3333333333333333,0.03225806451612903,0.5,0.051771117166212535,0.14563106796116504,0.0
APOBEC3H,0.0,0.0,0.02252252252252252,0.0,0.016129032258064516,0.0,0.04087193460490463,0.009708737864077669,0.0
RCN2,0.2222222222222222,0.23076923076923078,0.4074074074074074,0.0,0.14516129032258066,0.0,0.22615803814713897,0.21359223300970873,0.0
CKB,0.0,0.07692307692307693,0.01001001001001001,0.0,0.0,0.0,0.0027247956403269754,0.04854368932038835,0.0
SRSF4,0.2222222222222222,0.3076923076923077,0.6456456456456456,0.16666666666666666,0.22580645161290322,0.5,0.2779291553133515,0.5145631067961165,0.3333333333333333
TIMM23,0.0,0.07692307692307693,0.14764764764764765,0.0,0.03225806451612903,0.0,0.035422343324250684,0.06796116504854369,0.0
ST13,0.4444444444444444,0.5384615384615384,0.9144144144144144,0.5,0.22580645161290322,0.0,0.3188010899182561,0.7281553398058253,0.3333333333333333
TLR6,0.1111111111111111,0.0,0.0945945945945946,0.0,0.016129032258064516,0.0,0.005449591280653951,0.20388349514563106,0.0
LINC02081,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0027247956403269754,0.019417475728155338,0.0
ZNF146,0.0,0.0,0.1996996996996997,0.16666666666666666,0.016129032258064516,0.0,0.05994550408719346,0.0970873786407767,0.16666666666666666
PTTG1IP,0.0,0.07692307692307693,0.6636636636636637,0.3333333333333333,0.04838709677419355,0.0,0.1335149863760218,0.4368932038834951,0.16666666666666666
TMEM64,0.0,0.07692307692307693,0.09059059059059059,0.16666666666666666,0.016129032258064516,0.0,0.03814713896457766,0.009708737864077669,0.0
CAMKK2,0.0,0.0,0.1981981981981982,0.16666666666666666,0.016129032258064516,0.0,0.03814713896457766,0.1262135922330097,0.0
PCBD1,0.0,0.23076923076923078,0.6376376376376376,0.0,0.04838709677419355,0.5,0.09536784741144415,0.3106796116504854,0.0
LDHA,0.1111111111111111,0.38461538461538464,0.8233233233233234,0.6666666666666666,0.3064516129032258,0.5,0.3678474114441417,0.6699029126213593,0.16666666666666666
ZNF397,0.0,0.23076923076923078,0.2947947947947948,0.3333333333333333,0.11290322580645161,0.0,0.08174386920980926,0.1941747572815534,0.16666666666666666
PTGER4,0.0,0.15384615384615385,0.5945945945945946,0.0,0.11290322580645161,0.0,0.1335149863760218,0.08737864077669903,0.0
DALRD3,0.1111111111111111,0.07692307692307693,0.17667667667667666,0.0,0.08064516129032258,0.0,0.07356948228882834,0.08737864077669903,0.0
XRCC1,0.1111111111111111,0.07692307692307693,0.17667667667667666,0.0,0.04838709677419355,0.0,0.05994550408719346,0.10679611650485436,0.0
IRF4,0.0,0.0,0.01001001001001001,0.0,0.016129032258064516,0.0,0.04904632152588556,0.22330097087378642,1.0
ZDBF2,0.0,0.0,0.016516516516516516,0.0,0.016129032258064516,0.0,0.02452316076294278,0.0,0.0
SUZ12,0.2222222222222222,0.3076923076923077,0.4084084084084084,0.0,0.12903225806451613,0.5,0.2098092643051771,0.5436893203883495,0.0
PPP1R36,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0
MRPL35,0.0,0.0,0.3738738738738739,0.0,0.04838709677419355,0.5,0.0681198910081744,0.1941747572815534,0.0
THOC7,0.1111111111111111,0.3076923076923077,0.5145145145145145,0.0,0.0967741935483871,0.0,0.14986376021798364,0.34951456310679613,0.16666666666666666
SSPN,0.3333333333333333,0.07692307692307693,0.24774774774774774,0.0,0.0,0.0,0.01634877384196185,0.3300970873786408,0.0
ERCC3,0.0,0.07692307692307693,0.13063063063063063,0.0,0.03225806451612903,0.0,0.035422343324250684,0.04854368932038835,0.0
HIST1H1E,0.0,0.0,0.04804804804804805,0.0,0.016129032258064516,0.0,0.02997275204359673,0.019417475728155338,0.3333333333333333
C6ORF203,0.0,0.0,0.14564564564564564,0.0,0.03225806451612903,0.0,0.04087193460490463,0.11650485436893204,0.16666666666666666
SLC37A3,0.0,0.0,0.008008008008008008,0.0,0.016129032258064516,0.0,0.027247956403269755,0.02912621359223301,0.0
DYRK4,0.1111111111111111,0.0,0.15965965965965967,0.0,0.016129032258064516,0.5,0.01907356948228883,0.08737864077669903,0.0
PDK2,0.1111111111111111,0.0,0.08958958958958958,0.0,0.04838709677419355,0.0,0.035422343324250684,0.02912621359223301,0.0
RBM34,0.0,0.0,0.05405405405405406,0.0,0.03225806451612903,0.0,0.043596730245231606,0.06796116504854369,0.0
NKTR,0.5555555555555556,0.6153846153846154,0.6216216216216216,0.16666666666666666,0.3709677419354839,0.0,0.4877384196185286,0.49514563106796117,0.8333333333333334
CAMKMT,0.0,0.07692307692307693,0.05305305305305305,0.0,0.016129032258064516,0.0,0.01634877384196185,0.02912621359223301,0.0
THAP3,0.0,0.15384615384615385,0.12562562562562563,0.16666666666666666,0.04838709677419355,0.0,0.04904632152588556,0.05825242718446602,0.0
ASTN2,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0
NINJ1,0.0,0.23076923076923078,0.1946946946946947,0.0,0.016129032258064516,0.0,0.08174386920980926,0.18446601941747573,0.16666666666666666
RUNX3,0.1111111111111111,0.07692307692307693,0.0965965965965966,0.0,0.5161290322580645,0.0,0.43869209809264303,0.21359223300970873,0.0
C9ORF16,0.4444444444444444,0.46153846153846156,0.9029029029029029,0.5,0.3709677419354839,0.0,0.44959128065395093,0.7184466019417476,0.3333333333333333
DDX24,0.7777777777777778,0.6153846153846154,0.7832832832832833,0.5,0.5161290322580645,0.5,0.5803814713896458,0.5728155339805825,0.8333333333333334
EHMT1,0.0,0.0,0.2602602602602603,0.16666666666666666,0.12903225806451613,0.5,0.09536784741144415,0.18446601941747573,0.16666666666666666
NDOR1,0.1111111111111111,0.0,0.04504504504504504,0.0,0.016129032258064516,0.0,0.013623978201634877,0.02912621359223301,0.0
MID1,0.0,0.0,0.0025025025025025025,0.0,0.0,0.0,0.0,0.0,0.0
C6ORF226,0.0,0.0,0.13913913913913914,0.0,0.03225806451612903,0.0,0.04904632152588556,0.05825242718446602,0.3333333333333333
EDN1,0.0,0.0,0.0045045045045045045,0.0,0.016129032258064516,0.0,0.0,0.009708737864077669,0.16666666666666666
SELPLG,0.1111111111111111,0.23076923076923078,0.6281281281281281,0.16666666666666666,0.0967741935483871,0.0,0.24250681198910082,0.36893203883495146,1.0
AC022098.1,0.0,0.15384615384615385,0.07307307307307308,0.0,0.0,0.0,0.010899182561307902,0.02912621359223301,0.0
PPP1R14B,0.0,0.23076923076923078,0.5155155155155156,0.5,0.27419354838709675,0.0,0.17983651226158037,0.3883495145631068,1.0
SRRM2,0.4444444444444444,0.6153846153846154,0.8533533533533534,0.0,0.45161290322580644,1.0,0.4822888283378747,0.6601941747572816,0.6666666666666666
OSTF1,0.2222222222222222,0.23076923076923078,0.8363363363363363,0.5,0.3225806451612903,0.0,0.36239782016348776,0.6116504854368932,0.16666666666666666
NR2C2,0.0,0.15384615384615385,0.12662662662662663,0.16666666666666666,0.04838709677419355,0.5,0.07901907356948229,0.13592233009708737,0.16666666666666666
MT1A,0.0,0.0,0.008008008008008008,0.0,0.0,0.0,0.0,0.009708737864077669,0.0
NDEL1,0.1111111111111111,0.15384615384615385,0.19269269269269268,0.16666666666666666,0.016129032258064516,0.0,0.07356948228882834,0.14563106796116504,0.16666666666666666
MIB2,0.0,0.0,0.14114114114114115,0.0,0.0967741935483871,0.0,0.09264305177111716,0.1262135922330097,0.0
GRPEL2,0.0,0.0,0.07957957957957958,0.0,0.016129032258064516,0.0,0.05449591280653951,0.04854368932038835,0.0
RNF141,0.1111111111111111,0.23076923076923078,0.22172172172172172,0.16666666666666666,0.0,0.0,0.04904632152588556,0.07766990291262135,0.16666666666666666
GEMIN7,0.1111111111111111,0.0,0.2007007007007007,0.16666666666666666,0.016129032258064516,0.0,0.07356948228882834,0.1553398058252427,0.0
PLEKHA8,0.1111111111111111,0.15384615384615385,0.07507507507507508,0.0,0.016129032258064516,0.0,0.01634877384196185,0.07766990291262135,0.0
GGA3,0.0,0.15384615384615385,0.24774774774774774,0.16666666666666666,0.03225806451612903,0.0,0.03814713896457766,0.02912621359223301,0.16666666666666666
C18ORF25,0.0,0.15384615384615385,0.24174174174174173,0.3333333333333333,0.0967741935483871,0.0,0.10354223433242507,0.18446601941747573,0.3333333333333333
AC245060.5,0.2222222222222222,0.15384615384615385,0.0985985985985986,0.0,0.0967741935483871,0.0,0.043596730245231606,0.10679611650485436,0.16666666666666666
TNS3,0.0,0.07692307692307693,0.3998998998998999,0.0,0.0,0.5,0.027247956403269755,0.0970873786407767,0.0
TSPAN32,0.0,0.07692307692307693,0.17417417417417416,0.0,0.06451612903225806,0.0,0.051771117166212535,0.06796116504854369,0.0
SOD1,0.5555555555555556,0.15384615384615385,0.8053053053053053,0.5,0.3225806451612903,0.5,0.44959128065395093,0.49514563106796117,0.3333333333333333
CPSF6,0.2222222222222222,0.3076923076923077,0.36286286286286284,0.5,0.12903225806451613,0.5,0.1362397820163488,0.32038834951456313,0.3333333333333333
DGKD,0.1111111111111111,0.0,0.04454454454454455,0.0,0.12903225806451613,0.0,0.05994550408719346,0.06796116504854369,0.0
EREG,0.0,0.07692307692307693,0.10560560560560561,0.0,0.0,0.0,0.0027247956403269754,0.019417475728155338,0.0
EIF3H,0.3333333333333333,0.46153846153846156,0.8583583583583584,0.5,0.20967741935483872,0.0,0.34332425068119893,0.6504854368932039,0.3333333333333333
ATP6V1A,0.1111111111111111,0.38461538461538464,0.7412412412412412,0.0,0.0,0.5,0.08446866485013624,0.3300970873786408,0.3333333333333333
LTBR,0.0,0.07692307692307693,0.4219219219219219,0.16666666666666666,0.0,0.0,0.02452316076294278,0.32038834951456313,0.0
MED26,0.1111111111111111,0.07692307692307693,0.05005005005005005,0.0,0.016129032258064516,0.0,0.027247956403269755,0.02912621359223301,0.0
SCAF11,0.5555555555555556,0.38461538461538464,0.8663663663663663,0.3333333333333333,0.43548387096774194,0.5,0.4332425068119891,0.7961165048543689,0.8333333333333334
ATAD2,0.0,0.15384615384615385,0.07007007007007007,0.0,0.016129032258064516,0.0,0.10354223433242507,0.06796116504854369,0.0
CLIP2,0.0,0.0,0.15065065065065064,0.3333333333333333,0.016129032258064516,0.0,0.01907356948228883,0.11650485436893204,0.0
RPS3,1.0,0.8461538461538461,0.9769769769769769,1.0,1.0,0.5,0.9945504087193461,1.0,0.8333333333333334
DGKE,0.0,0.0,0.05005005005005005,0.0,0.08064516129032258,0.0,0.0681198910081744,0.0970873786407767,0.3333333333333333
C9ORF3,0.0,0.15384615384615385,0.03053053053053053,0.0,0.0,0.0,0.008174386920980926,0.019417475728155338,0.0
FBXO25,0.0,0.0,0.21771771771771772,0.0,0.03225806451612903,0.0,0.0653950953678474,0.08737864077669903,0.0
ARRDC3-AS1,0.0,0.0,0.03403403403403404,0.0,0.0,0.0,0.005449591280653951,0.009708737864077669,0.16666666666666666
LYRM4,0.1111111111111111,0.0,0.21671671671671672,0.0,0.06451612903225806,0.0,0.05994550408719346,0.0970873786407767,0.0
TSC1,0.0,0.07692307692307693,0.14814814814814814,0.0,0.0,0.0,0.03814713896457766,0.06796116504854369,0.0
AOC3,0.0,0.07692307692307693,0.0995995995995996,0.0,0.0,0.0,0.008174386920980926,0.0,0.0
KLHDC10,0.0,0.07692307692307693,0.1816816816816817,0.0,0.06451612903225806,0.0,0.05994550408719346,0.14563106796116504,0.0
ARHGEF12,0.0,0.07692307692307693,0.14264264264264265,0.0,0.0967741935483871,0.5,0.11444141689373297,0.07766990291262135,0.16666666666666666
RMC1,0.1111111111111111,0.07692307692307693,0.1991991991991992,0.0,0.016129032258064516,0.0,0.06267029972752043,0.06796116504854369,0.0
PDAP1,0.3333333333333333,0.07692307692307693,0.3948948948948949,0.0,0.1935483870967742,0.5,0.1771117166212534,0.36893203883495146,0.3333333333333333
FCGR2A,0.0,0.3076923076923077,0.7782782782782782,0.0,0.016129032258064516,0.5,0.051771117166212535,0.7961165048543689,0.0
EIF4E3,0.0,0.0,0.028528528528528527,0.0,0.03225806451612903,0.0,0.12534059945504086,0.019417475728155338,0.0
STK35,0.0,0.07692307692307693,0.057057057057057055,0.0,0.0,0.0,0.027247956403269755,0.038834951456310676,0.0
LTB4R2,0.0,0.0,0.0075075075075075074,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0
LKAAEAR1,0.0,0.07692307692307693,0.0015015015015015015,0.0,0.0,0.0,0.008174386920980926,0.0,0.0
MOB4,0.0,0.23076923076923078,0.4219219219219219,0.3333333333333333,0.14516129032258066,0.0,0.18256130790190736,0.20388349514563106,0.3333333333333333
IMPDH2,0.1111111111111111,0.0,0.34134134134134136,0.0,0.04838709677419355,0.0,0.10899182561307902,0.32038834951456313,0.16666666666666666
HPGD,0.0,0.23076923076923078,0.526026026026026,0.6666666666666666,0.11290322580645161,0.0,0.08991825613079019,0.05825242718446602,0.0
TRIM41,0.1111111111111111,0.0,0.16966966966966968,0.0,0.06451612903225806,0.0,0.043596730245231606,0.11650485436893204,0.0
CCDC14,0.0,0.23076923076923078,0.42242242242242245,0.3333333333333333,0.14516129032258066,0.5,0.15258855585831063,0.3300970873786408,0.6666666666666666
MYL5,0.0,0.0,0.08558558558558559,0.0,0.016129032258064516,0.0,0.01634877384196185,0.05825242718446602,0.0
ZCCHC4,0.0,0.07692307692307693,0.12662662662662663,0.0,0.03225806451612903,0.0,0.02452316076294278,0.0970873786407767,0.0
IDNK,0.0,0.0,0.1001001001001001,0.0,0.0,0.0,0.02452316076294278,0.04854368932038835,0.0
NIPBL,0.2222222222222222,0.23076923076923078,0.5180180180180181,0.3333333333333333,0.16129032258064516,0.0,0.21798365122615804,0.5242718446601942,0.16666666666666666
C1ORF52,0.0,0.23076923076923078,0.2872872872872873,0.0,0.11290322580645161,0.0,0.08446866485013624,0.1262135922330097,0.16666666666666666
SEPT2,0.3333333333333333,0.23076923076923078,0.7627627627627628,0.6666666666666666,0.3387096774193548,1.0,0.34332425068119893,0.7281553398058253,0.8333333333333334
C12ORF65,0.0,0.0,0.11661661661661661,0.0,0.0967741935483871,0.5,0.12806539509536785,0.14563106796116504,0.0
