,B,Epithelial,Macrophages,NK,Plasma,T,mDC,pDC
ZNF276,0.0,0.07692307692307693,0.035375868603916616,0.0,0.0,0.05514705882352941,0.021739130434782608,0.0
TUBA4A,0.13333333333333333,0.0,0.010233733417561591,0.0,0.0,0.09926470588235294,0.0,0.0
LINC00467,0.0,0.46153846153846156,0.13809222994314593,0.0,0.0,0.09926470588235294,0.02608695652173913,0.3333333333333333
PAK2,0.06666666666666667,0.3076923076923077,0.367150979153506,0.0,1.0,0.29411764705882354,0.22608695652173913,0.3333333333333333
AP1B1,0.13333333333333333,0.15384615384615385,0.14365129500947568,0.0,0.0,0.11029411764705882,0.07391304347826087,0.0
UBE2L3,0.0,0.38461538461538464,0.5041061276058117,0.0,0.0,0.36764705882352944,0.23043478260869565,0.6666666666666666
ATP5PB,0.13333333333333333,0.46153846153846156,0.48275426405559063,0.2,0.0,0.4007352941176471,0.2217391304347826,0.6666666666666666
LAMP3,0.0,0.07692307692307693,0.004169298799747315,0.0,0.0,0.007352941176470588,0.13478260869565217,0.0
NXT2,0.06666666666666667,0.0,0.043967150979153505,0.0,0.0,0.051470588235294115,0.017391304347826087,0.0
INCENP,0.0,0.0,0.004548325963360708,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
C18ORF32,0.0,0.46153846153846156,0.4275426405559065,0.2,0.0,0.25735294117647056,0.20869565217391303,0.0
NANS,0.06666666666666667,0.6153846153846154,0.3617182564750474,0.0,0.0,0.23161764705882354,0.08260869565217391,0.0
GLO1,0.06666666666666667,0.3076923076923077,0.23891345546430828,0.0,0.0,0.22794117647058823,0.08260869565217391,0.0
ARHGAP12,0.0,0.15384615384615385,0.013518635502210993,0.0,0.0,0.007352941176470588,0.0,0.0
BORCS8-MEF2B,0.0,0.0,0.0016424510423247,0.0,0.0,0.0,0.0,0.0
NECAP1,0.0,0.07692307692307693,0.06456096020214783,0.0,0.0,0.04044117647058824,0.0391304347826087,0.0
RASSF3,0.2,0.07692307692307693,0.19444093493367023,0.0,0.0,0.14705882352941177,0.08695652173913043,0.0
CSNK1D,0.06666666666666667,0.38461538461538464,0.15957043588123815,0.0,0.0,0.10294117647058823,0.06956521739130435,0.0
TSN,0.0,0.15384615384615385,0.13202779532533165,0.0,0.0,0.14705882352941177,0.043478260869565216,0.0
ZNF707,0.0,0.0,0.007454200884396715,0.0,0.0,0.007352941176470588,0.0,0.0
RBM7,0.0,0.0,0.10006317119393557,0.0,0.0,0.08455882352941177,0.030434782608695653,0.0
CHD1,0.0,0.3076923076923077,0.09058749210360076,0.0,0.0,0.1323529411764706,0.05652173913043478,0.0
TIFA,0.0,0.0,0.052305748578648135,0.0,0.0,0.09926470588235294,0.021739130434782608,0.0
GZMK,0.0,0.0,0.005685407454200884,0.2,0.0,0.029411764705882353,0.004347826086956522,0.0
RNF8,0.0,0.15384615384615385,0.0689829437776374,0.0,0.0,0.0625,0.030434782608695653,0.0
KAT5,0.06666666666666667,0.15384615384615385,0.0739102969046115,0.0,0.0,0.058823529411764705,0.034782608695652174,0.0
PPP2R5B,0.0,0.0,0.018445988629185093,0.0,0.0,0.014705882352941176,0.004347826086956522,0.0
POLR2C,0.06666666666666667,0.15384615384615385,0.07782691092861654,0.0,0.0,0.06985294117647059,0.02608695652173913,0.0
LINC02256,0.13333333333333333,0.15384615384615385,0.05773847125710676,0.0,0.0,0.06985294117647059,0.06956521739130435,0.0
LTC4S,0.0,0.15384615384615385,0.009854706253948199,0.0,0.0,0.007352941176470588,0.12173913043478261,0.0
ZNF627,0.0,0.15384615384615385,0.01010739102969046,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
DNAJB6,0.13333333333333333,0.5384615384615384,0.38344914718888184,0.2,0.0,0.2647058823529412,0.1782608695652174,0.6666666666666666
DOCK4,0.0,0.07692307692307693,0.040176879343019584,0.0,0.0,0.025735294117647058,0.021739130434782608,0.0
TNKS2,0.06666666666666667,0.23076923076923078,0.14630448515476943,0.2,0.0,0.11029411764705882,0.04782608695652174,0.3333333333333333
RTTN,0.0,0.07692307692307693,0.010612760581174984,0.0,0.0,0.014705882352941176,0.0,0.0
NUAK2,0.0,0.0,0.0030322173089071384,0.0,0.0,0.003676470588235294,0.0,0.0
SGTB,0.0,0.0,0.025900189513581806,0.2,0.0,0.029411764705882353,0.017391304347826087,0.0
PRR14L,0.0,0.0,0.06620341124447252,0.0,0.0,0.05514705882352941,0.043478260869565216,0.0
DIXDC1,0.0,0.07692307692307693,0.037144662034112444,0.0,0.0,0.007352941176470588,0.0,0.0
EIF4H,0.06666666666666667,0.3076923076923077,0.1930511686670878,0.0,0.0,0.15808823529411764,0.1565217391304348,0.0
NIPAL2,0.0,0.0,0.023878711307643713,0.0,0.0,0.011029411764705883,0.008695652173913044,0.0
SERAC1,0.0,0.0,0.02488945041061276,0.0,0.0,0.03308823529411765,0.008695652173913044,0.0
MRPS24,0.0,0.0,0.0065698041692988,0.0,0.0,0.003676470588235294,0.008695652173913044,0.0
CSTA,0.26666666666666666,0.38461538461538464,0.9171193935565383,0.0,0.0,0.4963235294117647,0.3739130434782609,0.3333333333333333
RWDD2A,0.0,0.07692307692307693,0.023752368919772584,0.0,0.0,0.007352941176470588,0.0,0.0
UPF2,0.13333333333333333,0.5384615384615384,0.27327858496525587,0.2,0.0,0.3125,0.1782608695652174,0.0
EIF6,0.2,0.46153846153846156,0.4903348073278585,0.2,0.0,0.28308823529411764,0.23478260869565218,0.3333333333333333
NELFA,0.0,0.15384615384615385,0.03246999368288061,0.0,0.0,0.05514705882352941,0.013043478260869565,0.0
PRDM2,0.06666666666666667,0.07692307692307693,0.11156032849020847,0.0,0.0,0.11764705882352941,0.06956521739130435,0.0
SMIM13,0.0,0.15384615384615385,0.041819330385344286,0.0,0.0,0.05514705882352941,0.013043478260869565,0.0
C9ORF85,0.0,0.07692307692307693,0.06468730259001895,0.2,0.0,0.09191176470588236,0.06521739130434782,0.0
ZDHHC2,0.0,0.3076923076923077,0.15552747946936196,0.0,0.0,0.09191176470588236,0.1,0.0
IL1RAP,0.06666666666666667,0.0,0.08401768793430196,0.0,0.0,0.04779411764705882,0.030434782608695653,0.0
BIRC6,0.0,0.15384615384615385,0.13367024636765634,0.0,0.0,0.10294117647058823,0.034782608695652174,0.0
PORCN,0.0,0.07692307692307693,0.011244472520530638,0.0,0.0,0.011029411764705883,0.0,0.0
C6ORF48,0.5333333333333333,0.3076923076923077,0.524573594440935,0.2,0.0,0.45588235294117646,0.4217391304347826,0.3333333333333333
PDE4D,0.0,0.15384615384615385,0.0013897662665824384,0.0,0.0,0.025735294117647058,0.0,0.0
NIPAL3,0.0,0.07692307692307693,0.03588123815540114,0.0,0.0,0.04044117647058824,0.021739130434782608,0.0
MKNK1,0.13333333333333333,0.07692307692307693,0.27428932406822487,0.0,0.0,0.16176470588235295,0.04782608695652174,0.3333333333333333
TOP1MT,0.06666666666666667,0.0,0.0735312697409981,0.0,0.0,0.04411764705882353,0.004347826086956522,0.0
LINS1,0.0,0.0,0.04068224889450411,0.2,0.0,0.04044117647058824,0.030434782608695653,0.0
BRD1,0.0,0.0,0.02286797220467467,0.0,0.0,0.014705882352941176,0.004347826086956522,0.0
PLTP,0.0,0.15384615384615385,0.1802905874921036,0.2,0.0,0.08455882352941177,0.013043478260869565,0.0
GSN,0.2,0.38461538461538464,0.4459886291850916,0.0,0.0,0.21323529411764705,0.5043478260869565,0.0
TIGD5,0.0,0.0,0.010360075805432722,0.0,0.0,0.003676470588235294,0.004347826086956522,0.0
TEX261,0.0,0.15384615384615385,0.06039166140240051,0.0,0.0,0.05514705882352941,0.017391304347826087,0.0
NAA80,0.0,0.0,0.012886923562855339,0.0,0.0,0.014705882352941176,0.017391304347826087,0.0
SCFD2,0.0,0.07692307692307693,0.02021478205938092,0.0,0.0,0.014705882352941176,0.0,0.0
NFU1,0.06666666666666667,0.38461538461538464,0.24245104232469994,0.0,0.0,0.13970588235294118,0.05217391304347826,0.0
ATF7IP2,0.06666666666666667,0.6923076923076923,0.07416298168035376,0.0,0.0,0.0661764705882353,0.030434782608695653,0.0
PLSCR1,0.2,0.6153846153846154,0.4536955148452306,0.2,0.0,0.29411764705882354,0.26956521739130435,0.0
DHX37,0.0,0.07692307692307693,0.01983575489576753,0.0,0.0,0.007352941176470588,0.017391304347826087,0.0
KIAA0930,0.06666666666666667,0.07692307692307693,0.14301958307012003,0.0,0.0,0.09558823529411764,0.05652173913043478,0.3333333333333333
FOXO4,0.0,0.0,0.00998104864181933,0.0,0.0,0.007352941176470588,0.0,0.0
BICRA,0.0,0.0,0.00833859759949463,0.0,0.0,0.003676470588235294,0.013043478260869565,0.0
RPS27A,0.9333333333333333,1.0,0.9957043588123815,1.0,1.0,0.9926470588235294,1.0,1.0
CCDC186,0.06666666666666667,0.15384615384615385,0.05887555274794694,0.0,0.0,0.051470588235294115,0.043478260869565216,0.3333333333333333
RAB3GAP2,0.13333333333333333,0.15384615384615385,0.06481364497789008,0.2,0.0,0.04044117647058824,0.030434782608695653,0.3333333333333333
PDGFB,0.0,0.0,0.006190777005685408,0.0,0.0,0.0,0.013043478260869565,0.0
FBXO41,0.0,0.0,0.006190777005685408,0.0,0.0,0.007352941176470588,0.0,0.0
TBC1D17,0.06666666666666667,0.07692307692307693,0.04232469993682881,0.0,0.0,0.04411764705882353,0.021739130434782608,0.0
AP2B1,0.06666666666666667,0.3076923076923077,0.2851547694251421,0.0,0.0,0.2647058823529412,0.1565217391304348,0.0
PGAP2,0.0,0.0,0.012002526847757423,0.0,0.0,0.007352941176470588,0.0,0.0
DCAF12,0.13333333333333333,0.07692307692307693,0.08641819330385345,0.2,0.0,0.08088235294117647,0.017391304347826087,0.3333333333333333
REC8,0.0,0.15384615384615385,0.006190777005685408,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
ILF2,0.06666666666666667,0.23076923076923078,0.20568540745420089,0.4,0.0,0.22794117647058823,0.09565217391304348,0.3333333333333333
WDR19,0.0,0.3076923076923077,0.010865445356917245,0.0,0.0,0.003676470588235294,0.0,0.0
APIP,0.13333333333333333,0.3076923076923077,0.4267845862286797,0.0,0.0,0.3014705882352941,0.06086956521739131,0.3333333333333333
CAT,0.26666666666666666,0.5384615384615384,0.5380922299431459,0.0,0.0,0.24632352941176472,0.12173913043478261,0.3333333333333333
NR4A3,0.0,0.0,0.004927353126974099,0.0,0.0,0.0,0.06956521739130435,0.3333333333333333
TPRA1,0.0,0.07692307692307693,0.05142135186355022,0.0,0.0,0.03676470588235294,0.017391304347826087,0.0
SLC29A1,0.06666666666666667,0.07692307692307693,0.1051168667087808,0.0,0.0,0.10661764705882353,0.017391304347826087,0.0
TENT4B,0.06666666666666667,0.23076923076923078,0.05457991156032849,0.0,0.0,0.025735294117647058,0.05652173913043478,0.0
NUDT21,0.0,0.23076923076923078,0.17296272899557802,0.0,0.0,0.1875,0.04782608695652174,0.0
ZNF350,0.06666666666666667,0.07692307692307693,0.042830069488313326,0.0,0.0,0.022058823529411766,0.034782608695652174,0.0
PDPK1,0.0,0.07692307692307693,0.10852811118130133,0.0,0.0,0.0625,0.043478260869565216,0.0
ALDH3A1,0.0,0.9230769230769231,0.004295641187618446,0.0,0.0,0.0,0.0,0.0
WDR41,0.06666666666666667,0.0,0.08313329121920404,0.0,0.0,0.0625,0.034782608695652174,0.0
MIF4GD,0.0,0.15384615384615385,0.23512318382817435,0.2,0.0,0.16176470588235295,0.16956521739130434,0.6666666666666666
HERC1,0.06666666666666667,0.15384615384615385,0.11926721415034744,0.0,0.0,0.09926470588235294,0.06521739130434782,0.0
MMAB,0.0,0.38461538461538464,0.07972204674668351,0.0,0.0,0.10294117647058823,0.017391304347826087,0.0
SDCBP2,0.0,0.0,0.002274162981680354,0.0,0.0,0.0,0.0,0.0
PHF23,0.06666666666666667,0.0,0.053442830069488315,0.0,0.0,0.04779411764705882,0.008695652173913044,0.0
GPX4,0.4,1.0,0.9638660770688566,0.4,0.0,0.6911764705882353,0.7130434782608696,0.3333333333333333
PTPN23,0.06666666666666667,0.07692307692307693,0.03916614024005054,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
C1ORF53,0.0,0.15384615384615385,0.014276689829437776,0.0,0.0,0.011029411764705883,0.004347826086956522,0.0
PHTF2,0.06666666666666667,0.0,0.08717624763108023,0.0,0.0,0.08823529411764706,0.05652173913043478,0.0
TRIM33,0.06666666666666667,0.38461538461538464,0.12849020846494,0.0,0.0,0.11029411764705882,0.05217391304347826,0.0
PRDX6,0.13333333333333333,0.8461538461538461,0.4674668351231838,0.0,0.0,0.3492647058823529,0.26956521739130435,1.0
MRPS14,0.06666666666666667,0.38461538461538464,0.19898926089703095,0.0,0.0,0.16911764705882354,0.05652173913043478,0.0
WBP11,0.06666666666666667,0.3076923076923077,0.13986102337334175,0.0,0.0,0.13970588235294118,0.08260869565217391,0.3333333333333333
ZNF699,0.0,0.0,0.00833859759949463,0.0,0.0,0.014705882352941176,0.0,0.0
PLD3,0.2,0.38461538461538464,0.6672141503474416,0.2,0.0,0.35661764705882354,0.11739130434782609,0.0
ZNF117,0.0,0.07692307692307693,0.033859759949463046,0.0,0.0,0.007352941176470588,0.008695652173913044,0.0
THAP9,0.0,0.0,0.0032849020846494,0.0,0.0,0.007352941176470588,0.0,0.0
SPATA13,0.0,0.38461538461538464,0.10814908401768794,0.0,0.0,0.10661764705882353,0.008695652173913044,0.0
RNF219,0.0,0.07692307692307693,0.05862286797220467,0.0,0.0,0.0625,0.008695652173913044,0.0
ERP29,0.13333333333333333,0.7692307692307693,0.6024005053695515,0.4,0.0,0.5147058823529411,0.34347826086956523,0.3333333333333333
IPO11,0.0,0.23076923076923078,0.0131396083385976,0.0,0.0,0.0,0.004347826086956522,0.0
ZNF710,0.06666666666666667,0.0,0.021857233101705623,0.0,0.0,0.014705882352941176,0.017391304347826087,0.0
TTC17,0.0,0.15384615384615385,0.08932406822488945,0.0,1.0,0.0661764705882353,0.030434782608695653,0.3333333333333333
TUBE1,0.0,0.0,0.04308275426405559,0.0,0.0,0.03308823529411765,0.013043478260869565,0.0
GPN2,0.0,0.0,0.061402400505369555,0.0,0.0,0.04779411764705882,0.021739130434782608,0.0
EVI2A,0.06666666666666667,0.15384615384615385,0.2941250789639924,0.0,0.0,0.2757352941176471,0.27391304347826084,0.0
SBDS,0.0,0.15384615384615385,0.2007580543272268,0.2,0.0,0.1801470588235294,0.0782608695652174,0.3333333333333333
FDXR,0.0,0.15384615384615385,0.03171193935565382,0.0,0.0,0.029411764705882353,0.0,0.0
AC012615.1,0.0,0.15384615384615385,0.010612760581174984,0.0,0.0,0.011029411764705883,0.004347826086956522,0.0
CRYZL1,0.06666666666666667,0.3076923076923077,0.10044219835754896,0.0,0.0,0.09926470588235294,0.06086956521739131,0.0
TVP23C,0.0,0.0,0.005306380290587492,0.0,0.0,0.014705882352941176,0.0,0.0
MARCH3,0.0,0.0,0.0055590650663297535,0.0,0.0,0.014705882352941176,0.004347826086956522,0.0
ZNF35,0.0,0.07692307692307693,0.016298168035375867,0.0,0.0,0.003676470588235294,0.008695652173913044,0.0
DAAM1,0.06666666666666667,0.3076923076923077,0.045104232469993684,0.2,0.0,0.0625,0.021739130434782608,0.0
MEF2D,0.0,0.07692307692307693,0.031080227416298168,0.0,0.0,0.03308823529411765,0.034782608695652174,0.0
SMG9,0.06666666666666667,0.0,0.043588123815540114,0.0,0.0,0.05514705882352941,0.02608695652173913,0.0
DNA2,0.0,0.0,0.003158559696778269,0.0,0.0,0.04779411764705882,0.0,0.0
CCNT2,0.06666666666666667,0.07692307692307693,0.05053695514845231,0.0,0.0,0.058823529411764705,0.030434782608695653,0.0
S100B,0.06666666666666667,0.0,0.008464939987365762,0.0,0.0,0.011029411764705883,0.21739130434782608,0.0
RGS2,0.0,0.0,0.01996209728363866,0.0,0.0,0.007352941176470588,0.043478260869565216,0.0
PKD2L1,0.0,0.0,0.09829437776373974,0.0,0.0,0.08823529411764706,0.004347826086956522,0.0
ALG13,0.0,0.23076923076923078,0.10069488313329122,0.0,0.0,0.06985294117647059,0.021739130434782608,0.0
KMT5B,0.06666666666666667,0.15384615384615385,0.06948831332912192,0.0,0.0,0.04411764705882353,0.04782608695652174,0.3333333333333333
NOTCH2NL,0.0,0.0,0.02981680353758686,0.0,0.0,0.029411764705882353,0.021739130434782608,0.0
CROT,0.0,0.07692307692307693,0.032849020846494,0.0,0.0,0.029411764705882353,0.008695652173913044,0.0
PAPOLG,0.06666666666666667,0.07692307692307693,0.03663929248262792,0.0,0.0,0.022058823529411766,0.021739130434782608,0.0
RCBTB1,0.0,0.15384615384615385,0.0377763739734681,0.0,0.0,0.04044117647058824,0.013043478260869565,0.0
SINHCAF,0.2,0.3076923076923077,0.04131396083385976,0.0,0.0,0.022058823529411766,0.11739130434782609,0.0
LARP4B,0.06666666666666667,0.07692307692307693,0.09084017687934302,0.0,0.0,0.051470588235294115,0.05652173913043478,0.0
POFUT1,0.0,0.0,0.03133291219204043,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
STAT4,0.0,0.0,0.002274162981680354,0.0,0.0,0.022058823529411766,0.013043478260869565,0.0
ACVR1B,0.0,0.38461538461538464,0.03512318382817435,0.0,0.0,0.01838235294117647,0.013043478260869565,0.0
GOLGA2,0.06666666666666667,0.38461538461538464,0.10284270372710044,0.2,0.0,0.09926470588235294,0.034782608695652174,0.0
TCF7,0.0,0.0,0.012002526847757423,0.0,0.0,0.03308823529411765,0.013043478260869565,0.0
SIPA1L3,0.0,0.5384615384615384,0.025015792798483892,0.0,0.0,0.022058823529411766,0.008695652173913044,0.0
RTL5,0.06666666666666667,0.07692307692307693,0.004169298799747315,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
ZBTB42,0.0,0.15384615384615385,0.007327858496525584,0.0,0.0,0.0,0.0,0.0
FGD6,0.0,0.0,0.007327858496525584,0.0,0.0,0.011029411764705883,0.013043478260869565,0.0
SIGLEC5,0.0,0.0,0.09804169298799748,0.0,0.0,0.04779411764705882,0.008695652173913044,0.0
CASP2,0.13333333333333333,0.15384615384615385,0.03575489576753001,0.0,0.0,0.09926470588235294,0.043478260869565216,0.0
PCAT1,0.0,0.0,0.001137081490840177,0.0,0.0,0.007352941176470588,0.0,0.0
LINC00662,0.06666666666666667,0.07692307692307693,0.04965255843335439,0.0,0.0,0.025735294117647058,0.017391304347826087,0.3333333333333333
EIF2B4,0.06666666666666667,0.15384615384615385,0.07896399241945673,0.0,0.0,0.05514705882352941,0.06956521739130435,0.0
H3F3A,0.7333333333333333,1.0,0.9732154137713203,0.6,0.0,0.8051470588235294,0.8869565217391304,0.6666666666666666
MRPS11,0.0,0.07692307692307693,0.21036007580543273,0.0,0.0,0.20588235294117646,0.10434782608695652,0.0
ADAM15,0.06666666666666667,0.23076923076923078,0.06809854706253948,0.0,0.0,0.08455882352941177,0.0391304347826087,0.0
SRSF1,0.0,0.15384615384615385,0.1260897030953885,0.0,0.0,0.08823529411764706,0.06086956521739131,0.0
MRGBP,0.0,0.0,0.030827542640555906,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
TSHZ3,0.0,0.0,0.0030322173089071384,0.0,0.0,0.0,0.008695652173913044,0.0
TESMIN,0.0,0.0,0.002526847757422615,0.0,0.0,0.025735294117647058,0.0,0.0
DNAJB14,0.13333333333333333,0.38461538461538464,0.19481996209728364,0.2,1.0,0.11397058823529412,0.0782608695652174,0.3333333333333333
PSEN1,0.0,0.0,0.14036639292482628,0.0,0.0,0.09926470588235294,0.043478260869565216,0.0
FANCL,0.06666666666666667,0.07692307692307693,0.05243209096651927,0.0,0.0,0.0661764705882353,0.013043478260869565,0.0
SQSTM1,0.13333333333333333,0.6923076923076923,0.5838281743524952,0.4,0.0,0.3713235294117647,0.23043478260869565,0.3333333333333333
ATP10A,0.0,0.23076923076923078,0.2200884396715098,0.0,0.0,0.12867647058823528,0.02608695652173913,0.0
PSMD2,0.06666666666666667,0.3076923076923077,0.20644346178142767,0.0,1.0,0.16911764705882354,0.06956521739130435,0.3333333333333333
EPB41L4A,0.0,0.3076923076923077,0.059128237523689196,0.0,1.0,0.04779411764705882,0.013043478260869565,0.0
PIBF1,0.0,0.07692307692307693,0.020467466835123183,0.0,0.0,0.03676470588235294,0.013043478260869565,0.0
MVP,0.0,0.23076923076923078,0.27327858496525587,0.0,0.0,0.14338235294117646,0.09565217391304348,0.3333333333333333
AL035530.2,0.0,0.0,0.001137081490840177,0.0,0.0,0.003676470588235294,0.0,0.0
CHMP1B,0.0,0.23076923076923078,0.1839545167403664,0.0,1.0,0.08823529411764706,0.0782608695652174,0.0
WDR27,0.0,0.07692307692307693,0.008843967150979154,0.0,0.0,0.011029411764705883,0.0,0.0
KRCC1,0.06666666666666667,0.15384615384615385,0.16373973468098546,0.0,0.0,0.09926470588235294,0.10434782608695652,0.0
STAT6,0.0,0.23076923076923078,0.14845230574857865,0.0,0.0,0.06985294117647059,0.06521739130434782,0.3333333333333333
BTN2A2,0.0,0.0,0.08793430195830701,0.0,0.0,0.014705882352941176,0.06521739130434782,0.3333333333333333
RABAC1,0.26666666666666666,0.6923076923076923,0.4214782059380922,0.6,1.0,0.33455882352941174,0.2217391304347826,0.3333333333333333
IFIT2,0.06666666666666667,0.0,0.24093493367024638,0.0,0.0,0.11029411764705882,0.04782608695652174,0.6666666666666666
CCZ1,0.06666666666666667,0.07692307692307693,0.12747946936197094,0.0,0.0,0.11029411764705882,0.06521739130434782,0.0
ITGB3BP,0.0,0.15384615384615385,0.07681617182564751,0.2,0.0,0.2426470588235294,0.02608695652173913,0.0
HIF1A-AS2,0.06666666666666667,0.0,0.0040429564118761845,0.0,0.0,0.0,0.004347826086956522,0.0
BDH1,0.0,0.3076923076923077,0.0027795325331648768,0.0,0.0,0.025735294117647058,0.004347826086956522,0.0
FAM222B,0.0,0.07692307692307693,0.07492103600758054,0.0,0.0,0.04779411764705882,0.021739130434782608,0.0
ACOT4,0.0,0.07692307692307693,0.1457991156032849,0.0,0.0,0.08823529411764706,0.017391304347826087,0.0
GUSB,0.06666666666666667,0.15384615384615385,0.3574226152874289,0.0,1.0,0.2536764705882353,0.04782608695652174,0.0
NARS2,0.0,0.07692307692307693,0.024384080859128236,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
NUCB2,0.06666666666666667,0.9230769230769231,0.13190145293746053,0.2,0.0,0.21691176470588236,0.013043478260869565,0.6666666666666666
PAXIP1,0.0,0.07692307692307693,0.0180669614655717,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
ZBTB40,0.06666666666666667,0.07692307692307693,0.022741629816803537,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
MRPS21,0.06666666666666667,0.7692307692307693,0.666582438408086,0.2,0.0,0.45588235294117646,0.34347826086956523,0.6666666666666666
LTN1,0.0,0.07692307692307693,0.058370183196462415,0.0,0.0,0.07720588235294118,0.021739130434782608,0.0
