,B,Epithelial,Macrophages,NK,T,mDC,pDC
MTHFD2,0.2,0.030303030303030304,0.09857736371647992,0.0,0.20754716981132076,0.05217391304347826,0.3333333333333333
ICAM3,0.2,0.0,0.03361450333627093,0.0,0.0,0.05217391304347826,0.0
MED25,0.0,0.24242424242424243,0.03651013470980738,0.0,0.05660377358490566,0.008695652173913044,0.3333333333333333
FBXO45,0.0,0.030303030303030304,0.018129170338662973,0.0,0.05660377358490566,0.034782608695652174,0.3333333333333333
RAB10,0.4,0.2727272727272727,0.23995971295480298,0.0,0.22641509433962265,0.09565217391304348,0.0
TTLL10,0.0,0.09090909090909091,0.0018884552436107265,0.0,0.0,0.0,0.0
LRGUK,0.0,0.06060606060606061,0.0006294850812035755,0.0,0.0,0.0,0.0
KLF2,0.0,0.09090909090909091,0.022157874858365855,0.0,0.0,0.017391304347826087,0.0
CALHM2,0.0,0.0,0.020143522598514416,0.0,0.09433962264150944,0.02608695652173913,0.0
ZBTB41,0.0,0.0,0.02769734357295732,0.0,0.07547169811320754,0.0,0.0
TMEM79,0.0,0.0,0.0047840866171471735,0.0,0.0,0.017391304347826087,0.0
HNRNPA1,0.2,0.48484848484848486,0.5499181669394435,1.0,0.8113207547169812,0.41739130434782606,0.6666666666666666
MUTYH,0.0,0.0,0.012086113559108649,0.0,0.018867924528301886,0.008695652173913044,0.0
SERPINF2,0.0,0.0,0.015485332997607957,0.0,0.0,0.02608695652173913,0.0
AC062017.1,0.0,0.06060606060606061,0.01258970162407151,0.0,0.03773584905660377,0.0,0.0
UBE2E1,0.2,0.15151515151515152,0.06622183054261614,0.0,0.018867924528301886,0.034782608695652174,0.0
APPL1,0.0,0.030303030303030304,0.14062696714087877,0.0,0.24528301886792453,0.09565217391304348,0.0
FAM107B,0.0,0.21212121212121213,0.1376054387511016,0.0,0.24528301886792453,0.08695652173913043,0.0
MCEE,0.0,0.030303030303030304,0.031096563011456628,0.0,0.018867924528301886,0.02608695652173913,0.0
EBP,0.0,0.030303030303030304,0.06496286038020899,0.0,0.11320754716981132,0.043478260869565216,0.3333333333333333
CRLF3,0.0,0.06060606060606061,0.043434470603046706,0.0,0.07547169811320754,0.017391304347826087,0.3333333333333333
SNN,0.0,0.0,0.027067858491753746,0.0,0.018867924528301886,0.02608695652173913,0.3333333333333333
DTWD1,0.0,0.15151515151515152,0.044567543749213144,0.0,0.018867924528301886,0.008695652173913044,0.3333333333333333
SIK2,0.0,0.0,0.04847035125267531,0.0,0.09433962264150944,0.034782608695652174,0.0
CCNT1,0.0,0.09090909090909091,0.03386629736875236,0.0,0.018867924528301886,0.034782608695652174,0.0
PACS1,0.0,0.0,0.019639934533551555,0.0,0.0,0.008695652173913044,0.0
AP003392.6,0.0,0.030303030303030304,0.004909983633387889,0.0,0.018867924528301886,0.0,0.0
IL1RN,0.0,0.030303030303030304,0.07805615006924337,0.0,0.07547169811320754,0.034782608695652174,0.0
H2AFX,0.0,0.06060606060606061,0.008938688153090771,0.0,0.07547169811320754,0.0,0.0
GLUL,0.4,0.7575757575757576,0.7388895883167569,0.0,0.6226415094339622,0.48695652173913045,1.0
ADPRM,0.0,0.0,0.02127659574468085,0.0,0.0,0.008695652173913044,0.0
RND3,0.0,0.18181818181818182,0.01926224348482941,0.0,0.0,0.0,0.0
FGD5-AS1,0.0,0.18181818181818182,0.12854085358177011,0.0,0.20754716981132076,0.043478260869565216,0.0
EXD2,0.0,0.09090909090909091,0.01951403751731084,0.0,0.0,0.0,0.0
RRP8,0.2,0.030303030303030304,0.029963489865290193,0.0,0.05660377358490566,0.034782608695652174,0.0
PTMS,0.4,0.06060606060606061,0.3702631247639431,0.0,0.49056603773584906,0.24347826086956523,0.6666666666666666
ATP5IF1,0.6,0.8787878787878788,0.507742666498804,0.0,0.5660377358490566,0.28695652173913044,1.0
SNHG15,0.0,0.030303030303030304,0.026690167443031602,0.0,0.018867924528301886,0.017391304347826087,0.0
SCAMP1,0.0,0.12121212121212122,0.06445927231524613,0.0,0.03773584905660377,0.008695652173913044,0.0
NME7,0.0,0.030303030303030304,0.021402492760921567,0.0,0.018867924528301886,0.017391304347826087,0.0
NUP62,0.2,0.0,0.03537706156364094,0.0,0.09433962264150944,0.05217391304347826,0.0
BBS5,0.0,0.09090909090909091,0.005035880649628604,0.0,0.0,0.0,0.3333333333333333
KLHDC1,0.0,0.0,0.009190482185572202,0.0,0.018867924528301886,0.017391304347826087,0.0
VPS37B,0.0,0.06060606060606061,0.019891728566032985,0.0,0.0,0.0,0.0
CCDC113,0.0,0.12121212121212122,0.0005035880649628604,0.0,0.0,0.0,0.0
DCPS,0.2,0.06060606060606061,0.02908221075160519,0.0,0.03773584905660377,0.0,0.0
FLVCR1-DT,0.0,0.0,0.016492509127533677,0.0,0.018867924528301886,0.008695652173913044,0.0
PDCD10,0.0,0.030303030303030304,0.2167946619665114,1.0,0.24528301886792453,0.20869565217391303,0.0
ATP6V0D2,0.0,0.0,0.059926979730580386,0.0,0.018867924528301886,0.008695652173913044,0.0
PSMC3,0.2,0.21212121212121213,0.17222711821729825,0.0,0.3584905660377358,0.10434782608695652,0.0
BCORL1,0.0,0.0,0.0030215283897771623,0.0,0.0,0.0,0.0
HLA-C,1.0,0.7878787878787878,0.9544252801208611,1.0,1.0,0.8347826086956521,0.6666666666666666
LINC00623,0.0,0.15151515151515152,0.09870326073272064,0.0,0.22641509433962265,0.05217391304347826,0.3333333333333333
TSPYL5,0.0,0.06060606060606061,0.008560997104368626,0.0,0.0,0.017391304347826087,0.0
ZSCAN16,0.0,0.0,0.0041546015359435985,0.0,0.0,0.0,0.0
ZNF319,0.0,0.030303030303030304,0.006546644844517185,0.0,0.0,0.0,0.0
POLG,0.0,0.0,0.0342439884174745,0.0,0.09433962264150944,0.017391304347826087,0.0
WDFY4,0.2,0.030303030303030304,0.05564648117839607,0.0,0.03773584905660377,0.043478260869565216,0.0
KRT8,0.0,0.6363636363636364,0.009316379201812917,0.0,0.0,0.017391304347826087,0.0
C11ORF45,0.0,0.030303030303030304,0.017625582273700112,0.0,0.018867924528301886,0.02608695652173913,0.0
FABP3,0.0,0.030303030303030304,0.030215283897771623,0.0,0.0,0.0,0.0
SYNCRIP,0.0,0.21212121212121213,0.134332116328843,0.0,0.2830188679245283,0.08695652173913043,0.3333333333333333
RSPH3,0.0,0.2727272727272727,0.05463930504847035,0.0,0.03773584905660377,0.043478260869565216,0.0
SPARC,0.2,0.09090909090909091,0.29497670905199547,0.0,0.22641509433962265,0.1565217391304348,0.3333333333333333
BRI3BP,0.0,0.030303030303030304,0.051240085609971044,0.0,0.11320754716981132,0.02608695652173913,0.0
FAM136A,0.0,0.0,0.0683620798187083,0.0,0.11320754716981132,0.02608695652173913,0.0
GINM1,0.0,0.12121212121212122,0.0975701875865542,0.0,0.11320754716981132,0.043478260869565216,0.0
METTL14,0.0,0.06060606060606061,0.045574719879138866,0.0,0.09433962264150944,0.034782608695652174,0.0
MTFP1,0.0,0.0,0.014855847916404381,0.0,0.05660377358490566,0.0,0.0
ST20,0.2,0.030303030303030304,0.01775147928994083,0.0,0.0,0.008695652173913044,0.0
BABAM1,0.0,0.06060606060606061,0.0984514667002392,0.0,0.16981132075471697,0.0782608695652174,0.0
BX255925.3,0.0,0.0,0.006294850812035755,0.0,0.0,0.0,0.0
DGKQ,0.0,0.0,0.01258970162407151,0.0,0.018867924528301886,0.017391304347826087,0.0
TMEM143,0.0,0.030303030303030304,0.005161777665869319,0.0,0.0,0.0,0.0
AL035701.1,0.0,0.0,0.0017625582273700113,0.0,0.0,0.0,0.0
NAPG,0.0,0.06060606060606061,0.049981115447563895,0.0,0.09433962264150944,0.02608695652173913,0.0
LATS1,0.0,0.06060606060606061,0.029837592849049476,0.0,0.05660377358490566,0.008695652173913044,0.0
MINDY2,0.0,0.18181818181818182,0.03814679592093667,0.0,0.09433962264150944,0.034782608695652174,0.0
KIFC1,0.0,0.0,0.0010071761299257208,0.0,0.07547169811320754,0.0,0.0
SIL1,0.0,0.06060606060606061,0.10902681606445927,0.0,0.1509433962264151,0.017391304347826087,0.0
ATP8A1,0.0,0.09090909090909091,0.008812791136850056,0.0,0.018867924528301886,0.017391304347826087,0.0
SELENOT,0.0,0.09090909090909091,0.27835830290822106,0.0,0.3584905660377358,0.09565217391304348,0.3333333333333333
RNF31,0.0,0.0,0.0017625582273700113,0.0,0.0,0.0,0.0
RRP7A,0.2,0.09090909090909091,0.06798438876998615,0.0,0.1320754716981132,0.02608695652173913,0.3333333333333333
TMEM220,0.0,0.06060606060606061,0.0766712828905955,0.0,0.11320754716981132,0.017391304347826087,0.0
SEPT4,0.0,0.0,0.03550295857988166,0.0,0.03773584905660377,0.034782608695652174,0.0
SMAD2,0.2,0.21212121212121213,0.15711947626841244,0.0,0.22641509433962265,0.13043478260869565,0.3333333333333333
GPR153,0.0,0.0,0.01951403751731084,0.0,0.03773584905660377,0.008695652173913044,0.0
AGER,0.0,0.0,0.0035251164547400226,0.0,0.0,0.0,0.0
BPHL,0.0,0.09090909090909091,0.028578622686642328,0.0,0.018867924528301886,0.008695652173913044,0.0
PSMD7,0.2,0.2727272727272727,0.20898904695958706,0.0,0.2641509433962264,0.12173913043478261,0.0
CCDC77,0.0,0.030303030303030304,0.011582525494145788,0.0,0.07547169811320754,0.0,0.0
TFE3,0.4,0.06060606060606061,0.016996097192496538,0.0,0.03773584905660377,0.008695652173913044,0.0
RNF170,0.0,0.030303030303030304,0.03865038398589953,0.0,0.09433962264150944,0.043478260869565216,0.0
FBRSL1,0.0,0.09090909090909091,0.012715598640312225,0.0,0.018867924528301886,0.02608695652173913,0.0
MTMR9,0.0,0.12121212121212122,0.03814679592093667,0.0,0.05660377358490566,0.017391304347826087,0.0
HIC2,0.0,0.030303030303030304,0.02052121364723656,0.0,0.0,0.0,0.0
ERMAP,0.2,0.0,0.018632758403625833,0.0,0.03773584905660377,0.0,0.0
JPT1,0.2,0.5151515151515151,0.5194510890091905,0.0,0.5660377358490566,0.3652173913043478,0.0
MREG,0.0,0.0,0.010827143396701499,0.0,0.0,0.008695652173913044,0.0
ENTPD1,0.0,0.0,0.06357799320156113,0.0,0.09433962264150944,0.08695652173913043,0.0
SYF2,0.4,0.5454545454545454,0.3987158504343447,0.0,0.39622641509433965,0.3391304347826087,0.3333333333333333
AC010331.1,0.0,0.0,0.0018884552436107265,0.0,0.0,0.0,0.0
ACO2,0.0,0.21212121212121213,0.07868563515044694,0.0,0.05660377358490566,0.043478260869565216,0.0
HSD17B1,0.0,0.030303030303030304,0.002643837341055017,0.0,0.0,0.0,0.0
CNEP1R1,0.0,0.0,0.027319652524235176,0.0,0.03773584905660377,0.008695652173913044,0.0
CACNA1A,0.0,0.0,0.0016366612111292963,0.0,0.0,0.0,0.0
CHCHD5,0.0,0.24242424242424243,0.2436107264257837,1.0,0.3018867924528302,0.1391304347826087,0.3333333333333333
CNTD1,0.0,0.09090909090909091,0.0016366612111292963,0.0,0.0,0.008695652173913044,0.0
SNRPB2,0.2,0.30303030303030304,0.5281379831297999,0.0,0.5094339622641509,0.3826086956521739,0.6666666666666666
SNRPD1,0.4,0.2727272727272727,0.2511645474002266,1.0,0.4716981132075472,0.10434782608695652,0.0
HTATSF1,0.0,0.06060606060606061,0.05980108271433967,0.0,0.07547169811320754,0.017391304347826087,0.0
GIGYF2,0.2,0.21212121212121213,0.04796676318771245,0.0,0.07547169811320754,0.008695652173913044,0.0
PLAGL2,0.0,0.030303030303030304,0.008057409039405767,0.0,0.018867924528301886,0.008695652173913044,0.0
GDF15,0.0,0.030303030303030304,0.0699987410298376,0.0,0.03773584905660377,0.06086956521739131,0.0
WDR47,0.0,0.030303030303030304,0.010953040412942214,0.0,0.0,0.0,0.0
CTTNBP2NL,0.0,0.030303030303030304,0.035754752612363085,0.0,0.09433962264150944,0.008695652173913044,0.0
ATP5F1A,0.2,0.36363636363636365,0.33740400352511646,0.0,0.33962264150943394,0.22608695652173913,0.3333333333333333
DHFR,0.0,0.0,0.037391413823492384,0.0,0.3018867924528302,0.0,0.0
PDZD11,0.2,0.09090909090909091,0.05703134835704394,0.0,0.1320754716981132,0.034782608695652174,0.0
CATSPERE,0.0,0.0,0.0015107641948885811,0.0,0.0,0.0,0.0
AC021054.1,0.0,0.030303030303030304,0.016618406143774394,0.0,0.0,0.008695652173913044,0.0
C1ORF159,0.0,0.0,0.004909983633387889,0.0,0.0,0.008695652173913044,0.0
BTBD9,0.0,0.06060606060606061,0.008057409039405767,0.0,0.0,0.0,0.0
P2RX7,0.0,0.0,0.056150069243358934,0.0,0.03773584905660377,0.043478260869565216,0.0
TRIP6,0.0,0.12121212121212122,0.07075412312728188,0.0,0.018867924528301886,0.043478260869565216,0.0
STK24,0.0,0.24242424242424243,0.12703008938688154,0.0,0.18867924528301888,0.06086956521739131,0.3333333333333333
CCDC92,0.0,0.0,0.02467581518318016,0.0,0.018867924528301886,0.008695652173913044,0.0
CASP5,0.0,0.030303030303030304,0.030089386881530907,0.0,0.03773584905660377,0.008695652173913044,0.0
WDSUB1,0.0,0.0,0.04267908850560242,0.0,0.11320754716981132,0.05217391304347826,0.0
KCTD12,0.4,0.45454545454545453,0.29132569558101473,0.0,0.3018867924528302,0.1565217391304348,0.0
DBR1,0.0,0.0,0.03701372277477024,0.0,0.09433962264150944,0.02608695652173913,0.0
IGF2BP2,0.0,0.15151515151515152,0.004909983633387889,0.0,0.0,0.008695652173913044,0.0
SMURF1,0.0,0.06060606060606061,0.011834319526627219,0.0,0.0,0.0,0.3333333333333333
CSTF2T,0.0,0.030303030303030304,0.02744554954047589,0.0,0.03773584905660377,0.017391304347826087,0.3333333333333333
KDELR2,0.0,0.30303030303030304,0.16064459272315246,0.0,0.24528301886792453,0.06956521739130435,0.0
PTPRU,0.0,0.06060606060606061,0.0003776910487221453,0.0,0.0,0.0,0.0
TACC3,0.0,0.06060606060606061,0.019891728566032985,0.0,0.1509433962264151,0.02608695652173913,0.0
NUDT17,0.0,0.0,0.0020143522598514416,0.0,0.0,0.0,0.0
ABCA7,0.2,0.09090909090909091,0.04129422132695455,0.0,0.018867924528301886,0.043478260869565216,0.0
LSM4,0.2,0.15151515151515152,0.23567921440261866,0.0,0.4528301886792453,0.1391304347826087,0.0
DNASE2,0.2,0.15151515151515152,0.21868311721012212,0.0,0.22641509433962265,0.06956521739130435,0.6666666666666666
CENPV,0.0,0.030303030303030304,0.04859624826891603,0.0,0.05660377358490566,0.008695652173913044,0.6666666666666666
CABIN1,0.0,0.06060606060606061,0.02593478534558731,0.0,0.018867924528301886,0.02608695652173913,0.0
HIST1H2BC,0.0,0.0,0.0011330731461664358,0.0,0.0,0.0,0.0
B9D1,0.0,0.30303030303030304,0.005035880649628604,0.0,0.0,0.0,0.0
AC002467.1,0.0,0.0,0.007427923958202191,0.0,0.018867924528301886,0.0,0.0
SLC16A6,0.0,0.030303030303030304,0.013974568802719375,0.0,0.03773584905660377,0.0,0.0
FOXK2,0.0,0.0,0.020143522598514416,0.0,0.05660377358490566,0.008695652173913044,0.0
S100A10,0.6,0.5454545454545454,0.8626463552813798,0.0,0.8867924528301887,0.6782608695652174,1.0
CPD,0.0,0.15151515151515152,0.0633261991690797,0.0,0.1320754716981132,0.043478260869565216,0.0
CENPN,0.0,0.0,0.010323555331738638,0.0,0.05660377358490566,0.008695652173913044,0.0
OXNAD1,0.0,0.030303030303030304,0.009819967266775777,0.0,0.03773584905660377,0.008695652173913044,0.0
GRB2,0.0,0.2727272727272727,0.41420118343195267,0.0,0.41509433962264153,0.20869565217391303,0.3333333333333333
BMF,0.0,0.0,0.02077300767971799,0.0,0.018867924528301886,0.0,0.0
MT-ATP6,1.0,1.0,0.921817952914516,0.0,0.9811320754716981,0.7739130434782608,1.0
RNF103,0.2,0.21212121212121213,0.023668639053254437,0.0,0.018867924528301886,0.02608695652173913,0.0
PRDM11,0.0,0.030303030303030304,0.0017625582273700113,0.0,0.0,0.0,0.0
TTC4,0.0,0.0,0.007679717990683621,0.0,0.0,0.008695652173913044,0.0
SLC25A3,0.4,0.30303030303030304,0.4553695077426665,1.0,0.5094339622641509,0.2608695652173913,0.0
KIZ,0.0,0.0,0.01258970162407151,0.0,0.018867924528301886,0.008695652173913044,0.0
PPP1R3B,0.0,0.06060606060606061,0.011582525494145788,0.0,0.0,0.017391304347826087,0.0
HILPDA,0.0,0.030303030303030304,0.030718871962734484,0.0,0.018867924528301886,0.02608695652173913,0.0
RHOQ,0.0,0.12121212121212122,0.1309328968903437,0.0,0.20754716981132076,0.034782608695652174,0.3333333333333333
LARP7,0.4,0.36363636363636365,0.33727810650887574,0.0,0.5283018867924528,0.1826086956521739,0.3333333333333333
PHB2,0.2,0.09090909090909091,0.16416970917789248,0.0,0.16981132075471697,0.1391304347826087,0.0
E2F1,0.0,0.0,0.0015107641948885811,0.0,0.05660377358490566,0.0,0.0
HSPA5,0.0,0.2727272727272727,0.27835830290822106,0.0,0.20754716981132076,0.09565217391304348,1.0
ZNF347,0.0,0.0,0.011960216542867934,0.0,0.018867924528301886,0.008695652173913044,0.0
MT1M,0.0,0.030303030303030304,0.0036510134709807377,0.0,0.0,0.0,0.0
HDAC8,0.0,0.12121212121212122,0.021654286793402998,0.0,0.018867924528301886,0.02608695652173913,0.0
EXOC2,0.0,0.06060606060606061,0.021402492760921567,0.0,0.0,0.017391304347826087,0.0
CTPS2,0.0,0.030303030303030304,0.00717612992572076,0.0,0.018867924528301886,0.008695652173913044,0.0
ZNF197,0.0,0.0,0.011204834445423643,0.0,0.0,0.0,0.0
DDX17,0.6,0.45454545454545453,0.35238574845776155,0.0,0.3584905660377358,0.17391304347826086,0.3333333333333333
NRDE2,0.0,0.030303030303030304,0.05640186327584036,0.0,0.03773584905660377,0.017391304347826087,0.3333333333333333
CPNE3,0.2,0.21212121212121213,0.12690419237064082,1.0,0.18867924528301888,0.06956521739130435,0.0
